text,label
'Big Bang Theory' Season 11 finale recap: Sheldon and Amy's wedding gets a big shocker,0
Bijou Phillips Apologizes for Gay-Shaming ‘Mean Girls’ Actor Daniel Franzese,0
"WAGS LA Stars Sasha Gates and Autumn Ajirotutu Get Real About Their Broken Friendship: ""People Grow Apart""",0
Corinne Olympios on Moving Past the ‘Bachelor in Paradise’ Sex Scandal,0
Amazing or Boring? Arie Luyendyk Jr. and His Eliminated Women Grade His Performance as the Bachelor,0
"""Grab My Ass or Twist My Nipple!"" What Happens at The Abbey Cast Reveals the ...",0
Harry Styles stops London gig to save crushed fan,0
Jennifer Lopez and Alex Rodriguez Show Major PDA in NYC: See the Pic!,0
Monica Lewinsky: Emerging from “the House of Gaslight” in the Age of #MeToo,0
Kendrick Lamar's Mom Wrote the Best Review of 'Damn' Yet,0
14 Times Vanessa Hudgens Was The Queen Of Coachella,0
'Muy Bien!': Shakira and Gerard Piqué's Sons Are Budding Tennis Aces,0
Prince Harry and Harry Styles Reunite,0
Ciara strips down for sexy photoshoot with husband Russell Wilson,0
Paris Jackson Shares Rare Photo of Her Youngest Brother Blanket on Christmas,0
The Challenge's Sarah Rice Reveals She Suffered a Miscarriage,0
'Once Upon a Time' Adds 'The Originals' Alum as Lawyer (and Love Interest) Nick,0
Timothée Chalamet Talks Meeting Angelina Jolie and Jennifer Aniston at Golden Globes,0
A Complete History Of Scott Disick & Sofia Richie's Relationship,0
Pink Shares Hilarious Letter Her Daughter Wrote to Santa About Her Elf on the Shelf: 'Mom Fail!',0
Everything you need to know about Prince Harry and Meghan Markle's royal wedding,0
Margot Robbie Shares Her One Regret for Taking on the Role of Harley Quinn,0
Michael B. Jordan Put His Sculpted Body on Display in 'Creed II' Trailer & Poster - Watch Now!,0
Poor and the nearpoor 1959 to 2006,0
What Does Nicole Brown Simpson's Sister Really Think About O.J.’s Early Release from Prison?,0
Andy Dick Fired From Movie Over Sexual Harassment Claims,0
New mama + model Rosie Huntington-Whitley has some advice for working moms,0
How Rose McGowan became a victim of her own victimhood,0
Hugh Hefner,0
or Degrading Treatment of Punishment Text of International Covenant on Civil and Political Rights Text of Geneva Convention relative to the Treatment of Prisoners of War Text of Geneva Convention relative to the Protection of Civilian Persons in Time of War Text of Universal Declaration of Human Rights Jay Bybee assistant attorney general,0
‘American Idol’ Winners: Where Are They Now?,0
Clooneys make $1 million donation to fight hate groups,0
Kesha recalls battle with eating disorder,0
About Glam Masters,0
"Drugs, Partying, Nude Photos and More: The 8 Biggest Falls From Beauty Queen Grace",0
"Split Rumors, Fears and a Freak Accident: How Carrie Underwood Emerged From Her Toughest Year Yet",0
How much are actors on Saturday Night Live paid per episode?,0
Dove Cameron Says She Hates How Social Media Makes Her Feel,0
Jeannie Mai on Gaining 17 Lbs. in 3 Months: 'I Feel More Like a Woman Than I Ever Have Before',0
How Taylor Swift is Counting on Fashion to Change Her 'Reputation',0
Robin Thicke's Girlfriend April Love Geary Pregnant With Second Child,0
"The Bill Cosby trial, explained",0
Six-Pack Mom's Clap Back to Body Shamers Is Extra Sweaty,0
Tina Fey plays a game involving two E.T.s recreating the Ghost pottery scene,0
Kim Cattrall rejects Sarah Jessica Parker’s condolences: ‘Stop exploiting our tragedy’,0
"How Stars Like Jessica Biel, Josh Duhamel and Gisele Bündchen Went Green in Honor of Earth Day 2017",0
"Angelina Jolie reveals Bell's Palsy diagnosis, breaks silence on divorce from Brad Pitt",0
Khloe Kardashian fires a contestant from Revenge Body,0
Carole Radziwill Net Worth,0
Live with Kelly and Ryan,0
Selena Gomez Wears Nothing but Spanx in “Bad Liar” Video,0
Lena Dunham Apologizes for Defending Girls Writer Accused of Rape,0
Jonah Hill and His Bulging Biceps Serve Up Major Fitness Motivation,0
Mother of Bullied Child Speaks Out Amid Confederate Flag Controversy,0
Amazon.com: Men's Guy's Patriotic Fourth of July Thong Funny Beach Party Shirt Swimwear: Clothing,0
Survivor's Handling of Zeke Smith's Outing Proves It Just Might Be the Most Lowkey Progressive ...,0
"Taylor Swift, Kelly Clarkson, Sam Smith, Oh My! A Guide to Fall's Musical Comeback Singles",0
Nacho Fries,0
Scarlett Johansson and Romain Dauriac Finalize Their Divorce and Settle Custody Fight,0
Jennifer Lawrence was shocked by Real Housewife's divorce,0
What to expect from the 2017 American Music Awards,0
When Life Imitates Art: How TV Reacts to Real-World Terror,0
Darnell Nicole Gets Some Shocking News About Her New Beau in Wags Miami Sneak Peek: ”That is Somebody I Used to Smash!”,0
"13 Reasons Why Season 2 Shocking Ending, Explained",0
"Kate Middleton, Prince William And Kids In Germany: The Best Photos From Their Charm And Fashion Diplomacy",0
32 Winter Wardrobe Must-Haves,0
There’s a denim jacket for everyone: get ready to meet yours,0
‘Charmed’ Is Officially Coming Back To TV But There’s A Huge Plot Twist,0
McDonald's pulls ad that 'exploited child bereavement',0
WATCH: Amelia Has a Brain Tumor Video,0
Chris Pratt,0
Heidi Montag reveals 25 lb weight loss after giving birth,0
Britney Spears May Have Gotten Engaged on Her Birthday,0
"Meet Ines Rau, Playboy's First Transgender Playmate",0
A Bad Moms Christmas,0
"Jason Derulo dressed up as the Night King from 'Game of Thrones' for Halloween, and he's unrecognizable in the photos of his costume",0
Cheryl Cole Ignores Liam Payne Split Rumors: ''None Of That Matters'' on ZIG,0
James Franco Scares Guests At Halloween Horror Nights,0
'RHONY' Bad Apple of the Week: Dorinda Ignites Screaming Match Between Bethenny and Carole,0
Kristin Cavallari gave parenting advice to Hills co-stars,0
Selena Gomez Wears Justin Bieber's Jersey After Attending His Hockey Game,0
Blac Chyna 'pretty much will be living' in Rob Kardashian's new home,0
Jennifer Lopez's hot Christmas in Miami with Alex Rodriguez,0
"Amazon.com: The Royals, Season 2: Elizabeth Hurley, Vincent Regan, William Moseley, Alexandra Park, Merrit Patterson, Tom Austen: Amazon Digital Services LLC",0
Arrow Season 7: Colton Haynes Set to Return as Series Regular,0
Why George and Amal Clooney Didn't Attend Princess Eugenie's Wedding,0
National Eating Disorders Association,0
"Hey, Arnold! The Jungle Movie to Solve Unanswered Questions",0
Keira Knightley Is All Tied Up and More Best Dressed Stars,0
AnnaLynne McCord: There Was 'So Much Ego' in Shenae Grimes Feud,0
"Meghan Markle's Old, New, Borrowed and Blue Wedding Details",0
Six-year-old cancer patient jokes Prince William is 'too old to marry' when he visits her in hospital,0
Why Jim Carrey Took His First TV Role Since 'In Living Color' With 'Kidding' (Exclusive),0
"The ""Grey's Anatomy"" Cast Freaking Out Over Sandra Oh's Emmy Nomination Is The Greatest",0
When Will ‘Claws’ Season 2 Be On Hulu?,0
"Lucy Hale is Creepy AF Strangling Tyler Posey During a Hookup in New ""Truth or Dare"" Trailer",0
Aquaman: New Photo Shows Mera's Costume Is Straight from the Comics,0
Prince Harry Will Allegedly Invite Two Ex-Girlfriends to His Wedding,0
All the Twists and Turns of Prince Charles and Camilla's Unconventional Romance,0
"'Bates Motel' Creators Break Down the Series Finale's ""Messy Tragedy""",0
Drew Barrymore Reveals the Answer to Your No. 1 Beauty Question,0
Roseanne Barr Just Lost Herself So Much Money,0
Bachelorette Contestant Michael Nance Dead at 31,0
Pippa Middleton Biography,0
Hayley Williams and Husband Chad Gilbert Break Up,0
Jersey Shore's Ronnie Is 'Not in Love' with Ex Sammi: Source,0
"Uh Oh! The Arrangement's Megan Morrison Is in Serious Trouble With the Institute for Committing ""Criminal Fraud""",0
8 Outfit Planning Apps to Simplify Your Life,0
﻿Lily Collins Opens Up About Overcoming Eating Disorders: 'Healthy Now Is How Strong I Feel',0
Kendall Jenner heads into woods for dramatic V Magazine Photo Shoot,0
Asiah Collins' Nasty Fight With Crystal Smith's Friends Brings Platinum Life Filming to a Halt: ''I'm About to Bop This Bitch!'',0
The ‘Real Housewives Of New Jersey’ Reunion Includes An Accidental Phone Call From Ramona Singer,0
Foundation – MAKE UP FOR EVER,0
"The Weeknd Donates $100,000 to Medical Center in Uganda",0
Listen to Telli Swift Gets Her Dream Proposal and Kaylin Jurrjens Considers Motherhood on the Season Finale of WAGS Atlanta,0
Josh Gad Thanks Frozen Costar Kristen Bell for 'Literally Saving' His Family From Hurricane Irma,0
'Roseanne' Star Emma Kenney Enters Rehab for Personal 'Battles',0
‘Last Man Standing’ Recasting Two Roles Ahead Of Season 7 On Fox,0
Here's Everything the 'Hollywood Medium' Told Lil' Kim About Notorious B.I.G.'s Murder,0
Gigi Hadid's Best Runway Moments,0
FDIC: FIL-14-2005: Revised Examination Guidance,0
"Botched's Terry Dubrow and Paul Nassif Tease ""Unfortunate Waxing, Shaving Scene"" Between Them on Upcoming Season!",0
"'Wonder Woman 2': Everything we know so far about the sequel, now delayed until summer 2020",0
Conan O'Brien Is (Almost) the Whole Package on Wonder Woman's Island of Amazons,0
Dakota Johnson had to teach Jamie Dornan how to take off her underwear,0
Steven R. McQueen Calls Off Engagement to Alexandra Silva,0
Gigi Hadid Showers Zayn Malik With Love in 25th Birthday Tribute – TheRompDev,0
Christina Aguilera Goes Barefaced for the Cover of Paper Magazine,0
Russell Crowe officially divorces Danielle Spencer,0
’13 Reasons Why’ Season 2 Premiere Date Announced – Variety,0
Transcript: Blue-Ribbon Panel on Health Care,0
Hoda Kotb Tells Carrie Underwood She Looks The Same,0
Mary-Kate Olsen,0
That Thing You Do!,0
SEE IT: ‘Zootopia’ DMV scene becomes a reality as sloths take over office in YouTube short,0
"Della Reese Memorial Held, Former Co-Star Roma Downey Reveals",0
Khloe Kardashian's daughter True Thompson Bonds with cousins ​​Dream and Penelope during the playdate on Kardashians,0
How Angelina Jolie Empowers Her Daughters to Improve the World,0
Kendrick Lamar’s Life Story (In Lyrics),0
"All 54 Marvel Movies Ranked Worst to Best, Including 'Ant-Man and the Wasp' and 'Venom'",0
Amy Schumer Just Got Married in a Secret Wedding to Chef Chris Fischer,0
Demi Lovato to Sing the National Anthem at Floyd Mayweather-Conor McGregor Fight,0
Fact-Checking Lifetime's Harry & Meghan: A Royal Romance,0
"Celebrities Love The Abbey! See What Happens When Kim Kardashian, Christina Aguilera & More Stars Party at the L.A. Hot Spot",0
It's #BeyDay! The Beyhive wish Beyoncé a happy birthday,0
"Chrissy Teigen Is ""Oddly Mad"" She Wasn't Invited to Emily Ratajkowski's Wedding",0
"‘CBS Sunday Morning’: Oprah Winfrey Time’s Up Panel Interview Includes Reese Witherspoon, Shonda Rhimes",0
Chrissy Teigen shares new naked photo as she breastfeeds baby son Miles on family holiday,0
Nicki Minaj shows off engagement ring from Meek Mill,0
Mills-Peninsula Bariatric Surgery Programs,0
Jenna Dewan Tatum: Channing Tatum and I 'fight like other couples',0
Barasso Ready to Question Kagan,0
Shania Twain Joins The Voice Season 12 as Key Advisor,0
Selena Gomez Debuts Bangs at NYFW,0
Naked Wardrobe Is the Affordable Basics Brand the Kardashians and J. Lo Can't Stop Wearing,0
"John McEnroe refuses to apologize, mocks Serena Williams 'ranked 700' controversy",0
List of Zac Efron Dating History with Photos,0
Joanna Krupa and Romain Zago Split After Less Than Four Years of Marriage,0
The Dutch King Has Been Living A Secret Double Life As An Airline Pilot,0
James Corden 'truly sorry' for Harvey Weinstein jokes,0
I Do! Watch John Cena Adorably Officiate a Couple's Wedding Live on Today Show,0
Donald Trump Almost Played the President in Sharknado 3,0
Bode Miller,0
Roman Polanski accused of sexually assaulting 10-year-old girl in 1975,0
2022 Winter Olympics,0
Jimmy Kimmel Asks The Bachelorette Rachel Lindsay Juicy Questions in a Lie Detector Test,0
Kristen Stewart Feels “Lucky” for Twilight Experience,0
List of Kylie Jenner Dating History with Photos,0
'This Week' Transcript: Adm. Mike Mullen,0
People are trolling Kris Jenner over her massive sunglasses at the People's Choice Awards — including her own daughters,0
25 of the Most Shocking Revelations From 'Bachelor' Tell-All,0
Tonya Harding Threatens to End Tense Piers Morgan Interview,0
Jimmy Kimmel Pranks Justin Theroux With Jennifer Aniston’s Help,0
Beyoncé Releases Remix to J Balvin's ''Mi Gente'' to Benefit Hurricane Maria Relief Efforts,0
"Tina Knowles-Lawson Jokes That Sir Has A Cute ""Mean Mug"" While Talking About Beyoncé's Twins",0
Damian Lewis Looks Unrecognizable as Rob Ford on 'Run This Town' Set,0
Will & Grace's Eric McCormack Is Hopeful That the NBC Revival Will Finally Break Its Golden Globes Losing Streak,0
Rose McGowan Says She Was the ‘Architect’ of Weinstein’s Downfall in Bizarre ‘Colbert’ Interview,0
Estonia Might Have The Most Efficient Tax Filing System In The World,0
Chad Johnson asks out Karina Smirnoff on Famously Single,0
Dove Cameron Responds to Thomas Doherty Breakup Rumors: ''We Are Madly in Love'',0
Kim Kardashian Reveals Why Kanye West Missed the Met Gala and Slays in Her Black Bondage After-Party Dress,0
Becca Kufrin and Arie Luyendyk Jr. Reunite For First Time Since Brutal Bachelor Breakup And It Was Awkward AF,0
Pippa Middleton wedding: In case you missed it...Pippa marries in lace with Kate & Meghan,0
French Montana Gets Dragged for Calling Black Woman ‘Dusty Rusty Ass Hoe’ With Nappy Hair,0
Andy Cohen and Jimmy Fallon Lose Their Cool in a Nutty Game of Jinx.,0
Amazon.com: Keeping Up With The Kardashians Quote Game: Alexa Skills,0
Kylie Jenner and Travis Scott spotted around Houston during Astroworld Fest weekend,0
Cam Newton dropped by sponsor over sexist remark to female reporter,0
"George and Amal Clooney Donate $100,000 to Help Migrant Children Separated from Families",0
Martha Stewart's Best Halloween Costumes Through the Years,0
JR Smith's Daughter Released from NICU After Being Born 5 Months Premature,0
Liam Gallagher disses One Direction star Liam Payne’s solo career,0
Kanye West Calls Emma Gonzalez His 'Hero' — but She Dismisses It by Praising Waffle House Hero,0
Kerry Washington Launches a $13 Eye Shadow Palette for Everyday Makeup,0
R. Kelly Encourages Fan to Touch His Body During Seductive Concert Amid 'Cult' Accusations,0
"The Beckhams, The Wilsons & More Celeb Couples Who Do Charity Work Together",0
John Mayer & More Male Celebs Share Their Skin-Care Favorites,0
Shia LaBeouf Spending a Month Living Alone in Finland Cabin,0
Farrah Abraham: I Sent Amber Portwood a Cease and Desist,0
Why Billy Bob Thornton Divorced Angelina Jolie After 'Great' Marriage,0
They Didn't Mean It Like That: Actors Defending Other Actors and the Dumb Things They Say While Doing It,0
Paris Jackson and 90210 Star Trevor Donovan Are ''Just Friends'' Despite Showing PDA,0
Have Britney Spears and Christina Aguilera Finally Ended Their Feud?,0
Reese Witherspoon and Other Victims of Celeb Photoshop Fails,0
Relive the Most Memorable Moments from the 2018 Golden Globes Ceremony,0
Ashlee + Evan (TV series),0
"Reese Witherspoon, Ryan Phillippe’s Birthday Messages to Daughter Ava",0
Kate and William join the Queen for Easter Sunday service,0
Quinn Perkins,0
15+ Worst-Dressed Female Celebrity Arrivals On The Red Carpet In 2018,0
"Madonna Throws ""Gypsy"" Themed Birthday Party",0
Taylor Swift's Boyfriend Joe Alwyn Makes His Cannes Film Festival Debut!,0
‘Party Of Five’ Reboot Lands Pilot Order At Freeform,0
People are loving a new Netflix series about baking fails — and these hilarious side-by-side photos show why,0
Man gets emotional when he surprisingly meets his lifelong hero : videos,0
Millie Bobby Brown leaves Twitter,0
"Bobby Moynihan: Leaving ‘Saturday Night Live’ For ‘Me, Myself & I’ About “Becoming An Adult And Moving On”",0
